MolID;Energy;Name
2104;-8.1;dexamethasone palmitate
2103;-8.1;dexamethasone dipropionate
2101;-8.1;dexamethasone acefurate
2098;-8.1;Desvenlafaxine O-glucuronide
2093;-8.1;desoxycortone
2092;-8.1;desoxycorticosterone pivalate
1938;-8.1;cyfluthrin
1934;-8.1;cyclothiazide
1922;-8.1;cycloguanil
1920;-8.1;cyclocoumarol
1885;-8.1;cortisone acetate
1864;-8.1;clotrimazole
1840;-8.1;clonazepam
1776;-8.1;cinolazepam
1768;-8.1;cinmetacin
1767;-8.1;cinitapride
1764;-8.1;cinchocaine
1748;-8.1;ciclonium
1696;-8.1;chloramphenicol succinate
1605;-8.1;cefbuperazone
1602;-8.1;cefatrizine
1589;-8.1;CDMHHC
1588;-8.1;CDMDHC
1581;-8.1;carumonam
1579;-8.1;carteolol
1512;-8.1;camostat
1445;-8.1;bucumolol
1420;-8.1;brivudine
1404;-8.1;Bortezomib metabolite M8
1370;-8.1;biperiden
1318;-8.1;betacarotene
1295;-8.1;Benzoyl glucuronide (Benzoic acid)
1277;-8.1;bentazepam
1260;-8.1;belotecan
1256;-8.1;befunolol
1245;-8.1;baricitinib
1222;-8.1;azelastine
1200;-8.1;atorvastatin
1187;-8.1;aspoxicillin
1170;-8.1;Aripiprazole unnamed metabolite 8
1142;-8.1;Arbidol M20 metabolite
1140;-8.1;Arbidol M18 metabolite
1124;-8.1;arabinofuranosylguanine
1089;-8.1;amsacrine
1067;-8.1;amoxapine
1059;-8.1;amlexanox
1055;-8.1;amisulpride
1029;-8.1;aminaphthone
994;-8.1;alpha-oxymorphol
992;-8.1;alpha-noroxycodol
990;-8.1;alpha-hydroxysalmeterol
978;-8.1;alpha-carboxydimethyldecadienylhydroxychromanol
946;-8.1;aldosterone
931;-8.1;alacepril
930;-8.1;agomelatine
928;-8.1;afloqualone
920;-8.1;adicillin
859;-8.1;acemetacin
832;-8.1;abiraterone sulfate
823;-8.1;9-hydroxy topiramate
817;-8.1;8-OH-ondansetron
812;-8.1;8-hyroxydesmethyl clomipramine glucuronide
799;-8.1;8-Hydroxycarteolol
788;-8.1;7-OH-ondansetron
752;-8.1;6-thioguanine monophosphate
746;-8.1;6-OH-fluvastatin
740;-8.1;6-methylthiosine 5'-monophosphate
736;-8.1;6-methyl-griseofulvin
723;-8.1;6-Hydroxymethyletoricoxib
716;-8.1;6-hydroxyethinylestradiol
673;-8.1;6-??-hydromorphol
670;-8.1;6??,11??,17??,21-tetrahydroxy-5??-pregn-1-en-3,20-dione (M-XIV)
668;-8.1;6??,11??,17??,20??,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)
665;-8.1;6??,11??,17??,20??,21-pentahydroxy-5??-pregn-1-en-3-one (M-XV)
640;-8.1;5-Hydroxysulfamethoxazole
636;-8.1;5-hydroxypropafenone
596;-8.1;5-Chloro-1,3-dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-one
572;-8.1;5,6-epoxy-3-alpha-isopravastatin
556;-8.1;4-oxo-13-cis-retinoic acid
543;-8.1;4-methoxyethinylestradiol
523;-8.1;4-hydroxy-N-methyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide
478;-8.1;4'-hydroxy-2'-glutathione conjugated monoclofenac
472;-8.1;4-hydroxy ketorolac
468;-8.1;4-Fluoro-2- hydroxycisapride
448;-8.1;4,6-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide
443;-8.1;4, 5-dihydro-17??-deacetylsegesterone acetate
423;-8.1;4- Hydroxytacrine
412;-8.1;3-OH-nevirapine
397;-8.1;3-keto fusidic acid
389;-8.1;3-Hydroxynevirapine
366;-8.1;3'-hydroxy-4'-methoxy diclofenac
347;-8.1;3-alpha-isopravastatin
339;-8.1;3???-Hydroxybuspirone
317;-8.1;3-(piperazine-1-yl)-1,2-benzisothiazole sulfone
314;-8.1;3-(4-hydroxymethylbenzylidene)camphor
284;-8.1;2-methoxyethinylestradiol
263;-8.1;2-hydroxyethinylestradiol
246;-8.1;2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline (EMDP)
241;-8.1;2-cyclohexyl-2-phenylglycolic acid
238;-8.1;2-chloro-2'-deoxyadenosine-5'-triphosphate
221;-8.1;21-OH-progesterone
217;-8.1;21-chloro-17-alpha-hydroxy-16-alpha-methyl-9-beta,11-beta-oxidopregna-1,4-diene-
210;-8.1;20??-dihydro-prednisolone (M-III)
190;-8.1;2-(l-Piperazinyl)- 4-amino-6,7 - dimethoxyquinazoline
81;-8.1;1-??-hydroxylated Istradefylline (M8)
58;-8.1;??-hydroxytamoxifen Glucuronide
33;-8.1;(R)-mianserin, 8-hydroxy
29;-8.1;(R)9-hydroxywarfarin
5788;-8.0;zucapsaicin
5752;-8.0;yohimbine
5729;-8.0;voriconazole
5712;-8.0;vinblastine
5658;-8.0;uridine triphosphate
5648;-8.0;Unnamed hydralazine metabolite
5630;-8.0;tymazoline
5619;-8.0;tropicamide
5509;-8.0;toloxatone
5504;-8.0;tolmetin
5484;-8.0;tixocortol
5471;-8.0;tiotropium bromide
5453;-8.0;tigemonam
5438;-8.0;tibolone
5411;-8.0;Thioridazine 2-sulfoxide
5410;-8.0;thioproperazine
5359;-8.0;testosterone
5330;-8.0;temocillin
5265;-8.0;syrosingopine
5252;-8.0;sumatriptan
5250;-8.0;sultopride
5247;-8.0;sulprostone
5232;-8.0;Sulfinpyrazone sulfone
5225;-8.0;Sulfate conjugate of O-desmethyl-galantamine
5212;-8.0;sulfamonomethoxine
5192;-8.0;sulfacytine
5183;-8.0;sulbenicillin
5167;-8.0;Streptomycin B
5162;-8.0;stavudine
5140;-8.0;sofosbuvir
5084;-8.0;saxagliptin
5037;-8.0;rosuvastatin
5022;-8.0;rociverine
5021;-8.0;rizatriptan
4972;-8.0;reproterol
4967;-8.0;remikiren
4952;-8.0;reduced 3-hydroxy-nabumetone
4935;-8.0;raltitrexed
4909;-8.0;Quinidine-N-oxide
4816;-8.0;propamidine
4814;-8.0;propafenone
4747;-8.0;pranoprofen
4744;-8.0;pramiverine
4721;-8.0;pivmecillinam
4712;-8.0;piromidic acid
4574;-8.0;phenindamine
4551;-8.0;Perphenazine sulfoxide
4549;-8.0;perospirone
4532;-8.0;perfluamine
4514;-8.0;pentamidine
4512;-8.0;pentagestrone acetate
4505;-8.0;Penicilloic acid
4485;-8.0;PCI-45752 (M34)
4465;-8.0;para-hydroxyatorvastatin lactone
4463;-8.0;para-hydroxyatorvastatin
4402;-8.0;oxolinic acid
4398;-8.0;oxitriptan
4366;-8.0;oxacillin
4338;-8.0;OR-1896
4331;-8.0;Omeprazole sulfone
4328;-8.0;omarigliptin
4321;-8.0;olopatadine
4209;-8.0;norethindrone acetate
4111;-8.0;nicergoline
4084;-8.0;nefopam
4048;-8.0;N-desmethyl-epigalantamine
4028;-8.0;N-Desmethyl para-O-sulfate rosiglitazone
4003;-8.0;N-Dealkylated perphenazine
3979;-8.0;Nalmefene 3-O-sulfate
3972;-8.0;naftopidil
3950;-8.0;N-acetyl zonisamide
3932;-8.0;N,N-Didesmethyldiphenhydramine
3931;-8.0;N,N-didemethyl orphenadrine
3906;-8.0;Mycophenolic acid glucuronide
3900;-8.0;moxifloxacin
3884;-8.0;morazone
3883;-8.0;moracizine
3882;-8.0;moquizone
3860;-8.0;Monoacetyldapsone
3800;-8.0;m-hydroxybropirimine
3785;-8.0;metolazone
3738;-8.0;methylhomatropine
3721;-8.0;methoxyzolpidem
3715;-8.0;methoserpidine
3674;-8.0;metampicillin
3663;-8.0;mesoridazine
3644;-8.0;mepindolol
3639;-8.0;mepenzolate
3617;-8.0;mefruside
3593;-8.0;mebutizide
3537;-8.0;M6 (Bioallethrin)
3467;-8.0;lusutrombopag
3441;-8.0;Losartan carboxaldehyde
3421;-8.0;loperamide oxide
3404;-8.0;lisinopril
3286;-8.0;lafutidine
3253;-8.0;ketazolam
3222;-8.0;isoflupredone acetate
3170;-8.0;iodocholesterol (131I)
3146;-8.0;indobufen
3141;-8.0;indecainide
3116;-8.0;imiclopazine
3085;-8.0;hyoscyamine
3038;-8.0;hydroxilated form of rilpivirine 2 (M2)
3010;-8.0;Hydralazine acetone hydrazone
2987;-8.0;hexylcaine
2922;-8.0;griseofulvin
2919;-8.0;glypinamide
2884;-8.0;glucosulfone
2869;-8.0;glibenclamide
2861;-8.0;glafenine
2848;-8.0;gemifloxacin
2842;-8.0;Gemcitabine Monophosphate
2840;-8.0;gemcitabine
2833;-8.0;Galantaminone
2811;-8.0;furalazine
2794;-8.0;fosfestrol
2790;-8.0;forodesine
2763;-8.0;flutazolam
2749;-8.0;Fluphenazine sulfoxide
2727;-8.0;flunoxaprofen
2718;-8.0;flumequine
2668;-8.0;fenquizone
2646;-8.0;fenamisal
2639;-8.0;fedrilate
2532;-8.0;ethinylestradiol sulfonate
2530;-8.0;ether glucuronide ofN-(2-methyl-3-chloro-4-hydroxyphenyl)-anthranilic acid
2518;-8.0;etaqualone
2511;-8.0;estrone sulphate
2501;-8.0;Estriol
2444;-8.0;Epigalantamine
2358;-8.0;E-10-Hydroxydesmethylnortriptyline
2344;-8.0;droprenilamine
2284;-8.0;Dithienylglycolic Acid
2255;-8.0;dioxybenzone
2207;-8.0;Dihydroxy norketobemidone
2158;-8.0;dicloxacillin
2153;-8.0;Diclofenac
2132;-8.0;diacetazotol
2102;-8.0;dexamethasone acetate
2090;-8.0;desoximetasone
2074;-8.0;desmethylastemizole
2039;-8.0;deoxycholic acid
2024;-8.0;delmadinone acetate
2023;-8.0;delavirdine
2003;-8.0;Deformylated formoterol metabolite sulfate conjugate
1971;-8.0;dapsone hydroxylamine
1966;-8.0;Dapagliflozin BMS-639432, M12 metabolite
1963;-8.0;dapagliflozin
1929;-8.0;cyclopenthiazide
1863;-8.0;clotiazepam
1862;-8.0;clotiapine
1825;-8.0;clofarabind-5'-monophosphate
1816;-8.0;clobenztropine
1747;-8.0;ciclonicate
1651;-8.0;CEHC
1610;-8.0;cefepime
1586;-8.0;Catechol duloxetine
1583;-8.0;Carvedilol Glucuronide
1530;-8.0;carazolol
1524;-8.0;capsaicin
1519;-8.0;canfosfamide
1511;-8.0;calusterone
1446;-8.0;budesonide
1422;-8.0;bromazepam
1351;-8.0;biapenem
1305;-8.0;benzyl benzoate
1296;-8.0;benzoyl peroxide
1291;-8.0;benzoin
1271;-8.0;benfotiamine
1240;-8.0;bambuterol
1215;-8.0;azanidazole
1196;-8.0;atazanavir
1181;-8.0;artisone acetate
1169;-8.0;Aripiprazole unnamed metabolite 7
1139;-8.0;Arbidol M17-2 metabolite
1103;-8.0;anecortave
1080;-8.0;ampicillin
1057;-8.0;amitriptylinoxide
1028;-8.0;amiloxate
996;-8.0;alpha-tocopherol acetate
981;-8.0;alpha-carboxyethylhydroxychromanol
973;-8.0;alogliptin
971;-8.0;almitrine
917;-8.0;adenosine
911;-8.0;Adefovir
829;-8.0;abacavir
782;-8.0;7-Hydroxytacrine
748;-8.0;6-OH-harmaline
734;-8.0;6-methoxyethinylestradiol
699;-8.0;6-beta-hydroxytestosterone
682;-8.0;6??hydroxy-prednisone (M-XII)
671;-8.0;6-??-hydrocodol
625;-8.0;5-Hydroxyfluvastatin
622;-8.0;5-Hydroxybuspirone
606;-8.0;5-fluorodeoxyuridine-monophosphate
551;-8.0;4'-OH-seratrodast
475;-8.0;4-hydroxy-13-cis-retinoic acid
442;-8.0;4-(o-carboxybenzamido)glutaramic acid
433;-8.0;4-(6-Hydroxy-2-naphthyl)- butan-2-one
353;-8.0;3beta-Hydroxypregn-5-en-20-one sulfate
342;-8.0;3-alpha-androstanediol
282;-8.0;2-methoxyestrone
260;-8.0;2-hydroxyestradiol
248;-8.0;2'-hydroxy-3'-glutathione conjugated diclofenac
245;-8.0;2-Ethyl-1,5-dimethyl-3,3-diphenylpyrrolinium (EDDP)
242;-8.0;2-Demethylcolchicine
213;-8.0;20-dihydrodydrogesterone
209;-8.0;20??-dihydro-prednisolone (M-II)
204;-8.0;2??-hydroxymedroxyprogesterone acetate (M-4)
168;-8.0;1-hydroxytacrine
150;-8.0;17-desacetylnorgestimate
123;-8.0;15beta-hydroxytestosterone
112;-8.0;12-OH-nevirapine
61;-8.0;??-Naphthoxylactic Acid
50;-8.0;??1-cortienic acid etabonate (PJ-91)
44;-8.0;(S)-N-Despropylpropafenone
6;-8.0;(2R)-1-(3-chlorophenyl)-2-[(1-hydroxy-2-methylpropan-2-yl)amino]propan-1-one
5768;-7.9;Zileuton sulfoxide
5743;-7.9;xenysalate
5689;-7.9;vedaprofen
5634;-7.9;U6 semaglutide
5588;-7.9;Triiodothyronine sulfate
5545;-7.9;trengestone
5536;-7.9;trans-10,11-dihydro-10,11-dihydroxycarbamazepine
5530;-7.9;tramazoline
5492;-7.9;todralazine
5490;-7.9;tocopherol succinate
5458;-7.9;tiludronic acid
5450;-7.9;Tienilic acid-s-oxide
5447;-7.9;Ticrynafen S-oxide
5428;-7.9;tiagabine
5382;-7.9;thebacon
5297;-7.9;Tamsulosin M-3-Glu Metabolite
5275;-7.9;talastine
5271;-7.9;tafenoquine
5244;-7.9;sulmarin
5230;-7.9;sulfinpyrazone
5220;-7.9;sulfasymazine
5193;-7.9;sulfadiasulfone
5190;-7.9;sulfachlorpyridazine
5166;-7.9;streptomycin
5165;-7.9;stiripentol
5117;-7.9;simvastatin hydroxy acid
5115;-7.9;simfibrate
5103;-7.9;seratrodast
5099;-7.9;selexipag
5091;-7.9;S-desmethylcitalopram
4975;-7.9;reserpiline
4912;-7.9;quinupramine
4884;-7.9;pyrrobutamine
4775;-7.9;Pregnenolone sulfate
4755;-7.9;praziquantel
4754;-7.9;prazepam
4684;-7.9;piperacetazine
4675;-7.9;Pioglitazone metabolite M-IV
4664;-7.9;piminodine
4663;-7.9;pimethixene
4651;-7.9;picoperine
4642;-7.9;p-Hydroxyphenobarbital
4635;-7.9;p-hydroxybropirimine
4604;-7.9;phenyl salicylate
4603;-7.9;phenyl acetylsalicylate
4594;-7.9;Phenoxyacetic acid derivative of rosiglitazone
4543;-7.9;Perindopril Acyl-beta-D-glucuronide
4423;-7.9;oxyphenonium
4411;-7.9;oxyfedrine
4404;-7.9;oxybenzone
4354;-7.9;ortho-O-Sulfate rosiglitazone
4309;-7.9;ofloxacin
4287;-7.9;O-desmethyl-3-hydroxy-nabumetone
4286;-7.9;O-desmethyl Apremilast
4276;-7.9;O-demethylated acemetacin
4231;-7.9;normethadone
4226;-7.9;Norhydromorphone
4224;-7.9;norgestrienone
4196;-7.9;Norclozapine
4194;-7.9;norcisapride
4187;-7.9;nomegestrol acetate
4173;-7.9;Nitroso-dapsone
4171;-7.9;nitrofurantoin
4162;-7.9;N-isopropylnortropium bromide
4134;-7.9;nifekalant
4088;-7.9;neltenexine
4085;-7.9;nelarabine
3973;-7.9;nalbuphine
3968;-7.9;nafcillin
3879;-7.9;moperone
3855;-7.9;mofezolac
3837;-7.9;mitomycin
3797;-7.9;mexenone
3786;-7.9;metopimazine
3780;-7.9;metixene
3769;-7.9;Methyl-thioinosine 5'-monophospate
3724;-7.9;methscopolamine
3691;-7.9;methanthelinium
3689;-7.9;methandriol
3600;-7.9;meclofenamic acid
3586;-7.9;MDL 4829 (Azacyclonol)
3524;-7.9;M4 (Ketoconazole)
3516;-7.9;M3 (Ketoconazole)
3493;-7.9;M15 (AZ13326637)
3335;-7.9;levdobutamine
3289;-7.9;Lamivudine-monophosphate
3215;-7.9;isepamicin
3206;-7.9;Irbesartan derivative M3
3162;-7.9;intoplicine
3156;-7.9;Inositol dinicotinate
3133;-7.9;indapamide
3098;-7.9;iclaprim
3087;-7.9;ibacitabine
3067;-7.9;Hydroxymethyl Voriconazole
3047;-7.9;Hydroxybupropion
3012;-7.9;Hydralazine pyruvate hydrazone tricyclic dehydration product
2981;-7.9;hexetidine
2926;-7.9;GS-606965
2902;-7.9;glybuzole
2853;-7.9;gepirone
2846;-7.9;Gemfibrozil M1 Metabolite
2843;-7.9;Gemcitabine triphosphate
2822;-7.9;fusidic acid
2809;-7.9;fumagillin
2782;-7.9;formocortal
2709;-7.9;fludiazepam
2707;-7.9;fludarabine phosphate
2694;-7.9;Florbetapir F-18
2686;-7.9;flavoxate
2680;-7.9;fimasartan
2640;-7.9;felbinac
2552;-7.9;ethylmorphine
2500;-7.9;estriol
2486;-7.9;estradiol
2475;-7.9;eseridine
2453;-7.9;epitiostanol
2439;-7.9;eperisone
2389;-7.9;eltanolone
2384;-7.9;eldecalcitol
2380;-7.9;egualen
2294;-7.9;docarpamine
2279;-7.9;distigmine
2262;-7.9;Diphenhydramine N-glucuronide
2260;-7.9;diphenan
2241;-7.9;dimetindene
2230;-7.9;dimethisterone
2154;-7.9;diclofenac 2',3'-oxide
2121;-7.9;dexrazoxane
2044;-7.9;Desacetyl-cefotaxime
2036;-7.9;denaverine
1969;-7.9;dapsone
1961;-7.9;danazol
1872;-7.9;cobicistat
1843;-7.9;clonixin
1815;-7.9;clobenzepam
1798;-7.9;clemastine
1796;-7.9;clebopride
1793;-7.9;cladribine
1785;-7.9;cis-10,11-dihydro-10,11-dihydroxycarbamazepine
1762;-7.9;cinalukast
1749;-7.9;ciclopirox
1684;-7.9;Chloramphenicol 3-acetate
1654;-7.9;Cephaeline
1653;-7.9;celiprolol
1639;-7.9;cefteram
1621;-7.9;cefoselis
1611;-7.9;cefetamet
1607;-7.9;cefcapene pivoxil
1598;-7.9;cefamandole
1593;-7.9;cefadroxil
1564;-7.9;carfenazine
1482;-7.9;butibufen
1463;-7.9;buspirone
1447;-7.9;budralazine
1432;-7.9;bromperidol
1425;-7.9;bromhexine
1403;-7.9;Bortezomib metabolite M6
1383;-7.9;bitolterol
1347;-7.9;bevonium
1346;-7.9;bevantolol
1316;-7.9;besifloxacin
1312;-7.9;bepotastine
1309;-7.9;benzylsulfamide
1298;-7.9;benzphetamine
1288;-7.9;benzoctamine
1253;-7.9;Beclomethasone-17-monopropionate (17-BMP)
1251;-7.9;beclometasone dipropionate
1246;-7.9;barnidipine
1214;-7.9;azacyclonol
1177;-7.9;artenimol
1143;-7.9;Arbidol M21 metabolite
1071;-7.9;Amoxicillin M3 Metabolite
1069;-7.9;Amoxicillin M1 Metabolite
999;-7.9;Alprazolam benzophenone metabolite
982;-7.9;Alpha-dihydroartemisinin
979;-7.9;alpha-carboxydimethylhexylhydroxychromanol
953;-7.9;alfaxalone
875;-7.9;acetophenazine
857;-7.9;aceglatone
824;-7.9;9-hydroxy-methyltriazolophthalazine
774;-7.9;7-hydroxyethinylestradiol
722;-7.9;6-Hydroxymelatonin sulfate
712;-7.9;6'-Hydroxybuspirone
706;-7.9;6'-exomethylene
690;-7.9;6beta-estrone
683;-7.9;6??-hydroxy-prednisone (M-XIII)
628;-7.9;5-hydroxy-lasofoxifene (5-OHLAS)
595;-7.9;5-Carboxylumiracoxib (M11)
593;-7.9;5-carboxy-2'-deoxyuridine
586;-7.9;5-alpha Tetrahydrocortisol
581;-7.9;5a-Dihydrotestosterone sulfate
542;-7.9;4-methoxyestradiol
538;-7.9;4-Hydroxyvoriconazole
514;-7.9;4'-hydroxylumiracoxib (M23)
498;-7.9;4'-hydroxyclobazam
495;-7.9;4'-hydroxybenztropine-N-oxide
482;-7.9;4'-Hydroxy-5-carboxylumiracoxib (M5)
428;-7.9;4-(6-hydroxy-2-naphthyl)- butan-2-ol
411;-7.9;3-OH-nabumetone
398;-7.9;3-keto-5,6-diol pravastatin
384;-7.9;3-hydroxy-methyltriazolophthalazine
355;-7.9;3-Carbamoyl-2-phenylpropionaldehyde
341;-7.9;3-[3-ethyl-5-oxo-4-(2-phenoxyethyl)-4,5-dihydro-1H-1,2,4-triazol-1-yl]propanal
337;-7.9;3???(5???([(3Z)???7???hydroxy???2???oxo???2,3???dihydro???1H???indol???3???ylide
330;-7.9;3',4'-hydroxy diclofenac
292;-7.9;2-OH-zotepine
271;-7.9;2-hydroxymethylolanzapine
258;-7.9;2-hydroxydesmethyl clomipramine glucuronide
229;-7.9;2alpha-hydroxytestosterone
211;-7.9;20??-dihydro-prednisone (M-IV)
191;-7.9;2-(o-carboxybenzamido)glutaramic acid
182;-7.9;2-(2,6-dichlorophenylamino)-benzyl-S-thioether glutathione
154;-7.9;17-hydroxymethylethisterone
149;-7.9;17beta-Ethinylestradiol
144;-7.9;17alpha-hydroxymifepristone
140;-7.9;17??,20??,21-trihydroxy-5??-pregn-1-en-3,11-dione(M-XVIII)
134;-7.9;16alpha-hydroxytestosterone
110;-7.9;12-Hydroxynevirapine
90;-7.9;10-hydroxycarbazepine glucuronide
37;-7.9;(S)-4'-Hydroxypropafenone
34;-7.9;(R)-mianserin, N-Desmethyl
5746;-7.8;xibornol
5727;-7.8;vonoprazan
5636;-7.8;ubenimex
5609;-7.8;triprolidine
5607;-7.8;tripamide
5605;-7.8;Triol pravastatin
5600;-7.8;trimethyldiphenylpropylamine
5551;-7.8;tretoquinol
5535;-7.8;tranilast
5487;-7.8;tobramycin
5346;-7.8;tenoxicam
5333;-7.8;tenidap
5332;-7.8;teneligliptin
5329;-7.8;temocapril
5325;-7.8;telbivudine
5288;-7.8;Tamoxifen N-oxide
5281;-7.8;tamibarotene
5262;-7.8;S-Warfarin-R-Alcohol
5245;-7.8;sulmazole
5234;-7.8;sulfisoxazole acetyl
5197;-7.8;sulfaethidole
5195;-7.8;sulfadimidine
5105;-7.8;sertaconazole
5102;-7.8;sequifenadine
5083;-7.8;sarpogrelate
5016;-7.8;ritonavir
4985;-7.8;Retinyl beta-glucuronide
4968;-7.8;repaglinide
4963;-7.8;Remdesivir Nucleoside
4790;-7.8;Prochlorperazine 7-hydroxide
4788;-7.8;procaterol
4782;-7.8;primaquine
4731;-7.8;poldine
4711;-7.8;piroheptine
4708;-7.8;pirlindole
4674;-7.8;Pioglitazone metabolite M-III
4669;-7.8;pinazepam
4558;-7.8;phenacaine
4476;-7.8;pargeverine
4458;-7.8;pantoprazole
4455;-7.8;panipenem
4450;-7.8;palonosetron
4448;-7.8;paliperidone palmitate
4414;-7.8;oxymetazoline
4409;-7.8;oxycodone
4373;-7.8;oxamniquine
4337;-7.8;OR-1855
4302;-7.8;O-Desmethyl-N-deschlorobenzoyl indomethacin
4248;-7.8;norvinisterone
4225;-7.8;norhydrocodone
4208;-7.8;norethandrolone
4198;-7.8;norcodeine
4197;-7.8;norcocaine
4163;-7.8;N-isopropylnortropium methobromide
4150;-7.8;nimetazepam
4142;-7.8;nifurpirinol
4116;-7.8;nicocodine
4064;-7.8;N-desmethyltamoxifen Sulfate
3975;-7.8;nalfurafine
3859;-7.8;Monic acid
3847;-7.8;Moclobemide M5
3817;-7.8;milrinone
3807;-7.8;midazolam
3803;-7.8;Mianserin N-oxide
3741;-7.8;methylnaltrexone
3731;-7.8;methylclothiazide
3631;-7.8;menadiol sulfate
3606;-7.8;medazepam
3596;-7.8;mecillinam
3589;-7.8;mebhydrolin
3583;-7.8;mazaticol
3568;-7.8;Maltol Glucuronide
3560;-7.8;macitentan
3549;-7.8;M8 (Bioallethrin)
3494;-7.8;M15 (Ketoconazole)
3473;-7.8;M0
3464;-7.8;Lumiracoxib metabolite M9
3460;-7.8;Lumiracoxib metabolite M25
3459;-7.8;Lumiracoxib metabolite M21
3448;-7.8;Loxoprofen cis-OH metabolite
3411;-7.8;lofepramine
3407;-7.8;lividomycin
3396;-7.8;linezolid
3355;-7.8;levofloxacin
3349;-7.8;Levocetirizine O-dealkylated Metabolite (M6)
3345;-7.8;levocetirizine
3313;-7.8;lefetamine
3303;-7.8;laropiprant
3291;-7.8;lamotrigine
3255;-7.8;Ketobemidone N-oxide
3212;-7.8;irofulven
3151;-7.8;ingenol mebutate
3132;-7.8;indanazoline
3040;-7.8;hydroxilated form of rilpivirine 4 (M4)
3016;-7.8;hydrocodone
2978;-7.8;hexamidine
2968;-7.8;Harmalol
2936;-7.8;guaimesal
2870;-7.8;glibornuride
2839;-7.8;gefitinib
2788;-7.8;Formylciprofloxacin
2772;-7.8;fluvoxamino acid
2764;-7.8;Flutemetamol (18F)
2730;-7.8;fluocortin butyl
2725;-7.8;Flunarizine metabolite M3
2713;-7.8;fluindione
2705;-7.8;fluconazole
2636;-7.8;febuxostat
2595;-7.8;Etoperidone M9
2573;-7.8;etofylline clofibrate
2545;-7.8;ethyl dibunate
2523;-7.8;ethacridine
2514;-7.8;etafenone
2491;-7.8;estradiol dipropionate
2483;-7.8;esomeprazole
2478;-7.8;Eslicarbazepine
2440;-7.8;epervudine
2420;-7.8;enfenamic acid
2383;-7.8;elcometrine
2359;-7.8;E-10-Hydroxynortriptyline
2263;-7.8;diphenidol
2243;-7.8;dimetotiazine
2223;-7.8;dimenoxadol
2216;-7.8;dilazep
2183;-7.8;difluprednate
2182;-7.8;difluoroprednisolone butyrate
2142;-7.8;dibekacin
2124;-7.8;dextromoramide
2112;-7.8;dexibuprofen
2099;-7.8;deutetrabenazine
2077;-7.8;desmethylcyclobenzaprine
2071;-7.8;Desmethyl tedizolid
2065;-7.8;Deslakylebastine
1995;-7.8;decitabine
1984;-7.8;Deacyl indomethacin
1951;-7.8;cyverine
1926;-7.8;Cyclohexyl hydroxymethyl glimepiride
1876;-7.8;codeine
1861;-7.8;clostebol acetate
1856;-7.8;clorindione
1832;-7.8;clofoctol
1818;-7.8;clobetasone butyrate
1813;-7.8;clobazam
1799;-7.8;clemizole
1774;-7.8;Cinnarizine metabolite M4
1701;-7.8;chlorcyclizine
1698;-7.8;chlorazanil
1693;-7.8;Chloramphenicol Oxamyl Glycine
1692;-7.8;Chloramphenicol Oxamyl Ethanolamine
1666;-7.8;cetraxate
1665;-7.8;cetoxime
1650;-7.8;cefuzonam
1606;-7.8;cefcapene
1491;-7.8;butorphanol
1490;-7.8;butofilolol
1483;-7.8;butidrine
1448;-7.8;bufeniode
1427;-7.8;bromochlorosalicylanilide
1426;-7.8;bromindione
1405;-7.8;bosentan
1398;-7.8;Bortezomib metabolite M3
1382;-7.8;bisulepine
1339;-7.8;beta-oxymorphol
1331;-7.8;betamethasone dipropionate
1328;-7.8;betamethasone acibutate
1307;-7.8;benzyl nicotinate
1243;-7.8;bamipine
1208;-7.8;atropine oxyde
1207;-7.8;atropine
1198;-7.8;Atenolol-glucuronide conjugate
1141;-7.8;Arbidol M19 metabolite
1136;-7.8;Arbidol M13-2 metabolite
1122;-7.8;aprindine
1076;-7.8;amperozide
1005;-7.8;alverine
967;-7.8;All-trans-retinal
940;-7.8;alclometasone dipropionate
927;-7.8;afatinib
784;-7.8;7-methoxyethinylestradiol
726;-7.8;6-hydroxy-naphthylacetic acid
703;-7.8;6-Carboxy-etoricoxib
697;-7.8;6-beta-hydroxy-mometasone furoate
685;-7.8;6-allyl-8b-carboxy-ergoline
684;-7.8;6??-Hydroxyprogesterone
678;-7.8;6??-Hydroxymedroxyprogesterone Acetate (M-2)
662;-7.8;6,15-Diketo-13,14-dihydro-PGF1-alpha
653;-7.8;5-OH-aceclofenac
629;-7.8;5'-Hydroxylornoxicam
575;-7.8;5,N-dihydroxy diclofenac
533;-7.8;4-hydroxytamoxifen sulfate
522;-7.8;4-hydroxy-N-(4-hydroxyphenyl)-N,1-dimethyl-2-oxo-1,2-dihydroquinoline-3-carboxam
502;-7.8;4'-Hydroxydiclofenac
497;-7.8;4'-hydroxy-butyrfentanyl
483;-7.8;4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one
481;-7.8;4'-hydroxy-3'-methoxy-butyrfentanyl
451;-7.8;4-[(2-oxo-3,4- dihydro-1H-quinolin-7-yl)oxy]butanal
449;-7.8;4,7-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide
